Name: 重庆卫视, URL: http://61.138.128.226:19901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 521 ms
Name: 重庆卫视, URL: http://117.27.190.42:9998/tsfile/live/23254_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 489 ms
Name: 重庆卫视, URL: http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 512 ms
Name: 重庆卫视, URL: http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1496 ms
Name: 四川卫视, URL: http://117.27.190.42:9998/tsfile/live/23260_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 489 ms
Name: 四川卫视, URL: http://125.93.74.27:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 459 ms
Name: 四川卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1133 ms
Name: 四川卫视, URL: http://175.16.184.213:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1242 ms
Name: 四川卫视, URL: http://112.234.23.81:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 492 ms
Name: 四川卫视, URL: http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 944 ms
Name: 四川卫视, URL: http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1017 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 603 ms
Name: 四川卫视, URL: http://61.157.139.15:9901/tsfile/live/2393_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: 四川卫视, URL: http://183.24.48.6:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 457 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 554 ms
Name: 四川卫视, URL: http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1134 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 481 ms
Name: 四川卫视, URL: http://119.163.228.205:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 503 ms
Name: 四川卫视, URL: http://183.223.157.33:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 660 ms
Name: 四川卫视, URL: http://175.0.32.62:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 489 ms
Name: 四川卫视, URL: http://222.169.85.8:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 533 ms
Name: 四川卫视, URL: http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 731 ms
Name: 四川卫视, URL: http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 456 ms
Name: 四川卫视, URL: http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 498 ms
Name: 四川卫视, URL: http://119.163.57.184:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 472 ms
Name: 四川卫视, URL: http://210.22.75.86:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 473 ms
Name: 四川卫视, URL: http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 4085 ms
Name: 四川卫视, URL: http://116.128.224.11:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 611 ms
Name: 四川卫视, URL: http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 524 ms
Name: 四川卫视, URL: http://58.216.229.130:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 605 ms
Name: 四川卫视, URL: http://123.138.216.44:9902/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 498 ms
Name: 四川卫视, URL: http://61.138.128.226:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 521 ms
Name: 四川卫视, URL: http://59.173.243.210:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 475 ms
Name: 四川卫视, URL: http://119.163.63.188:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 502 ms
Name: 四川卫视, URL: http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 907 ms
Name: 四川卫视, URL: http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 672 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 512 ms
Name: 四川卫视, URL: http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 504 ms
Name: 四川卫视, URL: http://58.48.37.158:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 495 ms
Name: 四川卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.83:5140, Date: 2024-03-01, Resolution: None, Response Time: 3139 ms
Name: 四川卫视, URL: http://218.78.180.91:9999/rtp/239.45.1.83:5140$1920x1080, Date: 2024-10-12, Resolution: 1920x1080, Response Time: 125 ms
Name: 四川卫视, URL: http://171.120.214.119:8082/rtp/226.0.2.179:9344$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 107 ms
Name: 四川卫视, URL: http://183.185.227.252:8002/rtp/226.0.2.179:9344$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 101 ms
Name: 四川卫视, URL: http://221.205.180.219:8001/rtp/226.0.2.179:9344$1920x1080, Date: 2024-09-30, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://221.205.180.219:8002/rtp/226.0.2.179:9344$1920x1080, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 104 ms
Name: 四川卫视, URL: http://171.116.12.247:8085/rtp/226.0.2.179:9344$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://171.120.214.119:8082/rtp/226.0.2.42:8248$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 107 ms
Name: 四川卫视, URL: http://183.185.227.252:8002/rtp/226.0.2.42:8248$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 101 ms
Name: 四川卫视, URL: http://221.205.180.219:8001/rtp/226.0.2.42:8248$1920x1080, Date: 2024-09-30, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://221.205.180.219:8002/rtp/226.0.2.42:8248$1920x1080, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 104 ms
Name: 四川卫视, URL: http://171.116.12.247:8085/rtp/226.0.2.42:8248$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://171.213.136.13:4022/rtp/239.93.1.188:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 106 ms
Name: 四川卫视, URL: http://171.213.136.13:4022/rtp/239.93.0.20:1235$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 106 ms
Name: 四川卫视, URL: http://59.174.171.182:1234/rtp/239.69.1.169:10650$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 118 ms
Name: 四川卫视, URL: http://27.19.81.48:8118/rtp/239.69.1.169:10650$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 105 ms
Name: 四川卫视, URL: http://58.48.200.208:12312/rtp/239.69.1.169:10650$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://60.189.61.82:9999/rtp/233.50.201.139:5140$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.139:5140, Date: 2024-03-02, Resolution: None, Response Time: 3159 ms
Name: 四川卫视, URL: http://183.141.3.6:8888/rtp/233.50.201.139:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://183.145.74.110:7777/rtp/233.50.201.139:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://125.109.62.72:9999/rtp/233.50.201.139:5140$1920x1080, Date: 2024-10-04, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://115.205.84.167:9999/rtp/233.50.201.139:5140$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://60.189.61.82:9999/rtp/233.50.201.61:5140$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.61:5140, Date: 2024-03-02, Resolution: None, Response Time: 3159 ms
Name: 四川卫视, URL: http://183.141.3.6:8888/rtp/233.50.201.61:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://183.145.74.110:7777/rtp/233.50.201.61:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://125.109.62.72:9999/rtp/233.50.201.61:5140$1920x1080, Date: 2024-10-04, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://115.205.84.167:9999/rtp/233.50.201.61:5140$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://49.67.191.102:4022/rtp/239.49.1.43:6000$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://49.67.191.102:4022/rtp/239.49.8.184:6000$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://211.158.99.249:8005/rtp/225.0.4.204:7980$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://27.10.129.243:8002/rtp/225.0.4.204:7980$1920x1080, Date: 2024-10-10, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://123.145.57.77:8002/rtp/225.0.4.204:7980$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://121.21.84.3:8888/rtp/239.253.92.16:6043$1920x1080, Date: 2024-10-10, Resolution: 1920x1080, Response Time: 106 ms
Name: 四川卫视, URL: http://220.176.218.6:8888/rtp/239.252.220.93:5140$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 103 ms
Name: 四川卫视, URL: http://61.53.168.147:18888/rtp/225.1.4.151:1306$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://61.53.168.147:18888/rtp/225.1.4.40:1069$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://144.52.199.11:8888/rtp/239.21.2.15:5002, Date: 2024-08-13, Resolution: None, Response Time: 747 ms
Name: 四川卫视, URL: http://112.226.139.185:9999/rtp/239.253.254.180:8000$1920x1080, Date: 2024-10-12, Resolution: 1920x1080, Response Time: 125 ms
Name: 四川卫视, URL: http://124.129.78.38:3333/rtp/239.253.254.180:8000$1920x1080, Date: 2024-09-24, Resolution: 1920x1080, Response Time: 105 ms
Name: 四川卫视, URL: http://60.164.128.167:8029/rtp/239.255.30.91:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 125 ms
Name: 四川卫视, URL: http://118.183.212.29:6868/rtp/239.255.30.91:8231$1920x1080, Date: 2024-06-03, Resolution: 1920x1080, Response Time: 20 ms
Name: 四川卫视, URL: http://122.9.151.210:887/rtp/238.255.2.76:5999, Date: 2024-03-02, Resolution: None, Response Time: 3225 ms
Name: 四川卫视, URL: http://183.164.53.181:4022/rtp/238.1.78.30:6168$1920x1080, Date: 2024-10-13, Resolution: 1920x1080, Response Time: 107 ms
Name: 四川卫视, URL: http://223.215.3.199:2000/rtp/238.1.78.30:6168$1920x1080, Date: 2024-09-29, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.142:8288, Date: 2024-02-02, Resolution: None, Response Time: 3235 ms
Name: 四川卫视, URL: http://114.243.97.208:8822/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 106 ms
Name: 四川卫视, URL: http://114.243.106.85:8888/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-09, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://114.243.100.237:8822/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 105 ms
Name: 四川卫视, URL: http://221.218.157.61:3527/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-11, Resolution: 1920x1080, Response Time: 125 ms
Name: 四川卫视, URL: http://114.243.111.3:8822/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 108 ms
Name: 四川卫视, URL: http://114.243.105.66:8822/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://114.243.109.134:8822/rtp/239.3.1.29:8288$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 109 ms
Name: 四川卫视, URL: http://116.22.28.55:4022/rtp/239.77.1.30:5146$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://116.22.28.55:4022/rtp/239.77.0.159:5146$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://116.22.28.55:4022/rtp/239.77.0.163:5146$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 110 ms
Name: 四川卫视, URL: http://61.138.128.226:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 521 ms
Name: 四川卫视, URL: http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1017 ms
Name: 四川卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1133 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 603 ms
Name: 四川卫视, URL: http://59.173.243.210:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 475 ms
Name: 四川卫视, URL: http://116.128.224.11:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 611 ms
Name: 四川卫视, URL: http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 731 ms
Name: 四川卫视, URL: http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 498 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 554 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 512 ms
Name: 四川卫视, URL: http://61.157.139.15:9901/tsfile/live/2393_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 481 ms
Name: 四川卫视, URL: http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 907 ms
Name: 四川卫视, URL: http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 4085 ms
Name: 四川卫视, URL: http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 504 ms
Name: 四川卫视, URL: http://117.27.190.42:9998/tsfile/live/23260_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 489 ms
Name: 四川卫视, URL: http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 944 ms
Name: 四川卫视, URL: http://58.48.37.158:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 495 ms
Name: 四川卫视, URL: http://125.93.74.27:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 459 ms
Name: 四川卫视, URL: http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1134 ms
Name: 四川卫视, URL: http://58.216.229.130:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 605 ms
Name: 四川卫视, URL: http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 672 ms
Name: 四川卫视, URL: http://210.22.75.86:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 473 ms
Name: 康巴卫视, URL: http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: 康巴卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.251:5140, Date: 2024-03-01, Resolution: None, Response Time: 3139 ms
Name: 康巴卫视, URL: http://218.78.180.91:9999/rtp/239.45.1.251:5140$1920x1080, Date: 2024-10-12, Resolution: 1920x1080, Response Time: 125 ms
Name: 康巴卫视, URL: http://171.213.136.13:4022/rtp/239.93.0.41:5140$1920x1080, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 106 ms
Name: 康巴卫视, URL: http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: 贵州卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 1133 ms
Name: 贵州卫视, URL: http://119.163.63.188:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 502 ms
